message,label,,
"your payment of rs. 830.00 made via reference number 167278416 has been processed successfully. now you can make payment through our my idea app, download now using this link http://www.ideacellular.com/my-idea-app. thank you.",spam,,
"dear customer, your idea mobile bill for 12-jul-16 is generated for an amount of rs826.26 with due date 27-jul-16 and your total outstanding amount is rs. 827.14 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-jul-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"your payment of rs. 780.00 made via reference number 161269234 has been processed successfully. now you can make payment through our my idea app, download now using this link http://www.ideacellular.com/my-idea-app. thank you.",spam,,
"let's develop our lives,communities,identities without drugs.any info please contact 022-22620428,email:mzu-ncb@nic.in",spam,,
"get lifelong pension of rs 2 lakhs for you & spouse & leave rs.30 lakhs for family by investing just rs 4000 monthly + save tax. t&c apply, sms er to 5616106",spam,,
thomas cook india : buy forex card/send money abroad & get a chance to win brand new mahindra kuv 100 and other exciting prizes. call us at 18002700650 now. t&c,spam,,
"dear customer, your idea mobile bill for 12-jun-16 is generated for an amount of rs780.88 with due date 27-jun-16 and your total outstanding amount is rs. 780.88 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-jun-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"earn rs.25,000 annually & also get a lumpsum of rs.4.3 lac at maturity with hdfc life by investing rs.2,269 per month. to know more, sms hds to 5667705. t&c a",spam,,
"welcome to high speed idea 4g lte network-maharashtra&goa! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea maharashtra&goa helpline no.12345",spam,,
"welcome to high speed idea 4g lte network-maharashtra&goa! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea maharashtra&goa helpline no.12345",spam,,
"your payment of rs. 962.54 made via reference number 153245457 has been processed successfully. now you can make payment through our my idea app, download now using this link http://www.ideacellular.com/my-idea-app. thank you.",spam,,
"dear customer, your idea e-bill dated 12-may-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, your idea mobile bill for 12-may-16 is generated for an amount of rs962.54 with due date 27-may-16 and your total outstanding amount is rs. 962.54 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
your payment of rs.332.01 made via reference number 149057418 has been processed successfully.,spam,,
"dear customer, as per request, your tariff plan has been changed to mum idea 3g combo 650 via c1-63703380584 for mobile no. 9702701023. kindly note that the new tariff charges will be applicable after 2 hours. thank you.",spam,,
"dear customer, your idea mobile bill for 12-apr-16 is generated for an amount of rs332.01 with due date 27-apr-16 and your total outstanding amount is rs. 332.01 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-apr-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, your request for removal of gprs 2g has been successfully processed via c1-62868559226 for mobile no. 9702701023 w.e.f. 13/04/2016 10:37:28 am. thank you for giving us an opportunity to service you.",spam,,
"dear customer, your request for gprs 3g pack - 3g gprs 250 (1 gb) has been successfully processed via c1-62868559226 for mobile no. 9702701023 w.e.f. 13/04/2016 10:37:28 am. the new tariff will be applicable within 1 hour from now. thank you for giving us an opportunity to service you.",spam,,
your payment of rs.316.85 made via reference number 142856363 has been processed successfully,spam,,
"balance in account :
xxxxxxxxxx3870  is  5010.52",spam,,
"balance in account :
xxxxxxxxxx3870  is  5010.52",spam,,
"dear customer, your idea e-bill dated 12-mar-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, your idea mobile bill for 12-mar-16 is generated for an amount of rs316.85 with due date 27-mar-16 and your total outstanding amount is rs. 316.85 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
rs.2000.00 was withdrawn using your hdfc bank card ending 1713 on 2016-03-10:16:19:36 at +fashqua shopn ctr strd. avl bal: rs.25583.52,ham,,
"balance in account :
xxxxxxxxxx3870  is  27583.52",spam,,
"balance in account :
xxxxxxxxxx3870  is  32083.52",spam,,
your payment of rs.323.58 made via reference number 137673236 has been processed successfully,spam,,
"ashis invited you to facebook. learn more: http://fb.com/l/1uufdl7rxyiepkm 

text ""stop"" to 57575601 to stop getting texts",spam,,
"dear customer, your idea e-bill dated 12-feb-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"dear customer, your idea mobile bill for 12-feb-16 is generated for an amount of rs326.6 with due date 27-feb-16 and your total outstanding amount is rs. 323.58 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea mobile bill for 12-jan-16 is generated for an amount of rs354.05 with due date 27-jan-16 and your total outstanding amount is rs. 354.05 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-jan-16 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea slashes roaming rates by upto 40% for calls & 75% for sms! call @ 45p/80p/115p per min for incoming/local/std calls, 25p/38p for local/std sms. t&c apply",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
dial 52256 to win gold and many more exciting prizes.,spam,,
dial 52256 to win gold and many more exciting prizes.,spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"idea slashes roaming rates by upto 40% for calls & 75% for sms! call @ 45p/80p/115p per min for incoming/local/std calls, 25p/38p for local/std sms. t&c apply",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/451527546600231727/1014276219402992462/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/1251682630359807605/1160684734518772005/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/895492440139794871/834349936810770864/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"download ota provisioning enabler package:
http://localhost:9080/downloader/instructiondownloader/675031107561020997/444260580402643803/sadm-security-2-1-4854.apk/instructions.html",spam,,
save free internet settings you get! enjoy mobile internet on idea high speed network. get free games -http://wap.ideamall.in/index.html?type=free-index .click!,spam,,
"dear customer, your idea mobile bill for 12-dec-15 is generated for an amount of rs289.78 with due date 27-dec-15 and your total outstanding amount is rs. 290.57 . you can view your bill online by logging into your account on our website www.ideacellular.com.",spam,,
"dear customer, your idea e-bill dated 12-dec-15 has been sent to santosh.gaikwad@olacabs.com with password  sant8472, for query dial 1214.",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"dial 52256 to win gold & unbelievable prizes, and assured free recharge",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"dial 52256 to win gold & unbelievable prizes, and assured free recharge",spam,,
"dial 52256 to win gold & unbelievable prizes, and assured free recharge",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
"only 2 days left!!dial 52256 and win gold, and many more prizes",spam,,
"idea welcomes you to mumbai! call @ 45p/80p/rs1.15 per min for incoming/local/std calls, 25p/38p for local/std sms. enjoy data pack benefits while roaming at no extra charge. idea mumbai helpline no.+919702012345",spam,,
